Fine_tune_0.00125_1_iter_15.caffemodel,5.23301072574
Fine_tune_0.00125_7_iter_15.caffemodel,4.54951226797
Fine_tune_0.0025_17_iter_35.caffemodel,4.18928227082
Fine_tune_0.0025_30_iter_35.caffemodel,4.02880357487
Fine_tune_0.00375_7_iter_50.caffemodel,4.80814345784
Fine_tune_0.00125_27_iter_15.caffemodel,5.9574831962
Fine_tune_0.00375_14_iter_50.caffemodel,4.03801853841
Fine_tune_0.00375_28_iter_50.caffemodel,4.42124398866
Fine_tune_0.00375_30_iter_50.caffemodel,4.87678616573
Fine_tune_0.00125_25_iter_15.caffemodel,5.2430968716
Fine_tune_0.00125_22_iter_15.caffemodel,5.51807066136
Fine_tune_0.0025_14_iter_35.caffemodel,4.27858313465
Fine_tune_0.00375_25_iter_50.caffemodel,4.02115273379
Fine_tune_0.00125_9_iter_15.caffemodel,5.72689178419
Fine_tune_0.00125_2_iter_15.caffemodel,4.44822618007
Fine_tune_0.00125_18_iter_15.caffemodel,5.57409917695
Fine_tune_0.00125_19_iter_15.caffemodel,4.21172759775
Fine_tune_0.00125_11_iter_15.caffemodel,5.14085489406
Fine_tune_0.00125_13_iter_15.caffemodel,6.34921029438
Fine_tune_0.0025_7_iter_35.caffemodel,4.11057248443
Fine_tune_0.00375_4_iter_50.caffemodel,4.30806684778
Fine_tune_0.00375_21_iter_50.caffemodel,3.95259213255
Fine_tune_0.00375_31_iter_50.caffemodel,4.49112297609
Fine_tune_0.00375_11_iter_50.caffemodel,4.86686004499
Fine_tune_0.0025_27_iter_35.caffemodel,4.32310209685
Fine_tune_0.0025_9_iter_35.caffemodel,4.62552124781
Fine_tune_0.0025_20_iter_35.caffemodel,4.16287165917
Fine_tune_0.00375_0_iter_50.caffemodel,3.93829673325
Fine_tune_0.00375_6_iter_50.caffemodel,3.9113370402
Fine_tune_0.00125_14_iter_15.caffemodel,4.74896496666
Fine_tune_0.00375_26_iter_50.caffemodel,4.82242601115
Fine_tune_0.0025_15_iter_35.caffemodel,3.98450968989
Fine_tune_0.00125_26_iter_15.caffemodel,4.91706271828
Fine_tune_0.0025_26_iter_35.caffemodel,4.08081475293
Fine_tune_0.00375_13_iter_50.caffemodel,4.18813675721
Fine_tune_0.0025_23_iter_35.caffemodel,4.57615535811
Fine_tune_0.00375_23_iter_50.caffemodel,3.9930549017
Fine_tune_0.0025_8_iter_35.caffemodel,4.3342634284
Fine_tune_0.00125_21_iter_15.caffemodel,5.64186930742
Fine_tune_0.00125_15_iter_15.caffemodel,4.50244513664
Fine_tune_0.00375_16_iter_50.caffemodel,4.12533277955
Fine_tune_0.00125_23_iter_15.caffemodel,6.26721112937
Fine_tune_0.0025_6_iter_35.caffemodel,4.20275427637
Fine_tune_0.00125_30_iter_15.caffemodel,4.47998400836
Fine_tune_0.0025_28_iter_35.caffemodel,4.48588682067
Fine_tune_0.00125_17_iter_15.caffemodel,4.46334758505
Fine_tune_0.0025_16_iter_35.caffemodel,4.38481342406
Fine_tune_0.00125_31_iter_15.caffemodel,4.60162281486
Fine_tune_0.0025_3_iter_35.caffemodel,4.37226323204
Fine_tune_0.00125_24_iter_15.caffemodel,4.93608292229
Fine_tune_0.0025_5_iter_35.caffemodel,4.03650136053
Fine_tune_0.00125_28_iter_15.caffemodel,6.1959665812
Fine_tune_0.0025_1_iter_35.caffemodel,4.62389243334
Fine_tune_0.0025_22_iter_35.caffemodel,4.0169846221
Fine_tune_0.0025_25_iter_35.caffemodel,4.26466669364
Fine_tune_0.00125_10_iter_15.caffemodel,4.36692889215
Fine_tune_0.00375_3_iter_50.caffemodel,4.3919768952
Fine_tune_0.0025_21_iter_35.caffemodel,3.9947668654
Fine_tune_0.00375_2_iter_50.caffemodel,4.16632423344
Fine_tune_0.00125_29_iter_15.caffemodel,4.35388101808
Fine_tune_0.00125_5_iter_15.caffemodel,5.114011559
Fine_tune_0.00125_3_iter_15.caffemodel,4.85058156619
Fine_tune_0.00375_19_iter_50.caffemodel,4.2105579141
Fine_tune_0.00375_5_iter_50.caffemodel,4.31542797235
Fine_tune_0.00125_16_iter_15.caffemodel,4.80336086799
Fine_tune_0.00375_18_iter_50.caffemodel,4.0845278598
Fine_tune_0.0025_29_iter_35.caffemodel,4.24536520367
Fine_tune_0.0025_24_iter_35.caffemodel,4.71830640792
Fine_tune_0.00375_8_iter_50.caffemodel,4.80576212556
Fine_tune_0.0025_19_iter_35.caffemodel,4.57596845442
Fine_tune_0.00375_10_iter_50.caffemodel,4.1412923006
Fine_tune_0.00125_4_iter_15.caffemodel,4.32683257479
Fine_tune_0.0025_31_iter_35.caffemodel,4.16293736841
Fine_tune_0.00125_20_iter_15.caffemodel,4.49579507867
Fine_tune_0.00125_6_iter_15.caffemodel,4.39746565331
Fine_tune_0.00375_29_iter_50.caffemodel,4.61517777638
Fine_tune_0.00125_12_iter_15.caffemodel,4.21094345896
Fine_tune_0.00125_0_iter_15.caffemodel,4.590993659
Fine_tune_0.0025_4_iter_35.caffemodel,4.47006340926
Fine_tune_0.0025_2_iter_35.caffemodel,4.04401927618
Fine_tune_0.00375_22_iter_50.caffemodel,4.17726610575
Fine_tune_0.00375_1_iter_50.caffemodel,4.04634215271
Fine_tune_0.00375_12_iter_50.caffemodel,4.16905537143
Fine_tune_0.00125_8_iter_15.caffemodel,4.71606028783
Fine_tune_0.00375_24_iter_50.caffemodel,4.49862494951
Fine_tune_0.0025_12_iter_35.caffemodel,4.38324182792
Fine_tune_0.0025_13_iter_35.caffemodel,4.86809030397
Fine_tune_0.0025_18_iter_35.caffemodel,4.00298881636
Fine_tune_0.00375_20_iter_50.caffemodel,4.07915908084
Fine_tune_0.00375_9_iter_50.caffemodel,4.10477987797
Fine_tune_0.00375_27_iter_50.caffemodel,4.12282469787
Fine_tune_0.0025_0_iter_35.caffemodel,4.36498592488
Fine_tune_0.0025_10_iter_35.caffemodel,6.63612195212
Fine_tune_0.0025_11_iter_35.caffemodel,4.17322629411
Fine_tune_0.00375_17_iter_50.caffemodel,4.57852758424
Fine_tune_0.00375_15_iter_50.caffemodel,4.25542294735
